,z,x_col,y_row,track_window,pcna_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
306,162,302,199,"(261L, 178L, 82L, 43L)",317.274900398,5,1,0.0488301269873,79
307,163,301,200,"(260L, 179L, 83L, 43L)",314.515811966,5,1,0.0437273885293,80
308,164,301,199,"(260L, 178L, 83L, 42L)",309.698310539,5,1,0.0348177611643,81
309,165,303,203,"(253L, 182L, 101L, 42L)",303.527686223,5,1,0.0234056289412,82
310,166,307,205,"(257L, 184L, 100L, 42L)",303.259923175,5,1,0.0229104201674,83
311,167,313,207,"(263L, 185L, 100L, 44L)",296.132019116,5,1,0.0097278669229,84
312,168,316,209,"(266L, 186L, 100L, 47L)",297.306006006,5,1,0.0118990724495,85
313,169,313,209,"(263L, 186L, 100L, 46L)",301.384804675,5,1,0.0194425214333,86
314,170,316,208,"(267L, 185L, 99L, 47L)",300.77120743,5,1,0.0183077168277,87
315,171,317,209,"(268L, 185L, 98L, 48L)",302.591803808,5,1,0.0216747807613,88
316,172,317,208,"(268L, 185L, 98L, 47L)",300.481446242,5,1,0.0177718240511,89
317,173,317,208,"(268L, 185L, 98L, 47L)",301.963263979,5,1,0.0205123409072,90
318,174,314,207,"(266L, 181L, 96L, 52L)",300.278255333,5,1,0.0173960368696,91
319,175,316,206,"(269L, 180L, 94L, 52L)",298.654906992,5,1,0.0143937691958,92
320,176,316,206,"(269L, 180L, 95L, 53L)",299.250334225,5,1,0.0154949696519,93
321,177,318,206,"(271L, 180L, 94L, 53L)",297.983171521,5,1,0.0131514420638,94
322,178,319,205,"(273L, 178L, 93L, 55L)",298.047315436,5,1,0.0132700716876,95
323,179,317,205,"(270L, 178L, 94L, 55L)",297.202069188,5,1,0.0117068486739,96
324,180,316,205,"(269L, 178L, 95L, 54L)",295.503571429,5,1,0.00856559747731,97
325,181,319,205,"(271L, 179L, 96L, 52L)",294.82951982,5,1,0.00731898681146,98
326,182,320,206,"(273L, 179L, 95L, 54L)",293.666666667,5,1,0.00516837234258,99
327,183,320,205,"(274L, 177L, 92L, 57L)",294.790216678,5,1,0.00724629843677,100
328,184,318,205,"(272L, 178L, 92L, 55L)",294.605453351,5,1,0.00690459176223,101
329,185,317,206,"(272L, 178L, 91L, 57L)",294.427867236,5,1,0.00657615883282,102
330,186,321,208,"(274L, 179L, 94L, 58L)",291.749463355,5,1,0.00162264073225,103
331,187,323,208,"(277L, 179L, 92L, 58L)",294.338746346,5,1,0.00641133606463,104
332,188,322,208,"(276L, 178L, 92L, 60L)",293.780006268,5,1,0.00537798589966,105
333,189,327,208,"(281L, 180L, 92L, 57L)",294.233195285,5,1,0.0062161268599,106
334,190,324,208,"(278L, 179L, 93L, 59L)",290.872089507,5,1,0.0,107
335,191,323,207,"(276L, 178L, 94L, 59L)",293.495618011,5,1,0.00485202998086,108
336,192,321,207,"(275L, 178L, 93L, 58L)",293.587335577,5,1,0.00502165511552,109
337,193,322,207,"(276L, 177L, 93L, 60L)",293.42440969,5,1,0.00472033523891,110
338,194,322,207,"(275L, 177L, 95L, 61L)",293.436400938,5,1,0.00474251220124,111
339,195,321,208,"(275L, 179L, 93L, 58L)",294.257142857,5,1,0.00626041619665,112
340,196,318,208,"(273L, 179L, 90L, 58L)",295.440414508,5,1,0.00844879322963,113
341,197,316,209,"(271L, 180L, 90L, 58L)",294.369908016,5,1,0.00646896736335,114
342,198,316,210,"(270L, 181L, 93L, 58L)",293.000942507,5,1,0.00393716270413,115
343,199,313,211,"(267L, 182L, 92L, 59L)",293.560859943,5,1,0.00497269030822,116
344,200,311,211,"(266L, 181L, 90L, 61L)",293.33110687,5,1,0.00454777828768,117
345,201,314,213,"(269L, 183L, 91L, 60L)",292.775611266,5,1,0.00352042854777,118
346,202,313,213,"(269L, 182L, 89L, 62L)",293.56626506,5,1,0.0049826866892,119
347,203,318,214,"(274L, 185L, 89L, 58L)",295.097420231,5,1,0.00781444963007,120
348,204,314,212,"(270L, 181L, 89L, 62L)",293.989990313,5,1,0.0057663365057,121
349,205,315,214,"(270L, 184L, 91L, 60L)",293.468044515,5,1,0.00480103475405,122
350,206,318,216,"(273L, 186L, 90L, 60L)",292.409075962,5,1,0.00284254748754,123
351,207,314,215,"(270L, 184L, 88L, 62L)",294.021304927,5,1,0.00582425066351,124
352,208,318,218,"(275L, 186L, 87L, 64L)",293.539395929,5,1,0.00493299413595,125
353,209,317,216,"(272L, 186L, 91L, 61L)",291.818124408,5,1,0.00174962448253,126
354,210,319,217,"(274L, 189L, 91L, 56L)",292.730905575,5,1,0.00343774854227,127
355,211,317,216,"(272L, 187L, 90L, 59L)",294.229568106,5,1,0.00620941864983,128
356,212,317,216,"(273L, 185L, 88L, 62L)",294.182387863,5,1,0.00612216213416,129
357,213,321,218,"(276L, 188L, 90L, 61L)",292.82892641,5,1,0.00361903112664,130
358,214,315,216,"(271L, 187L, 89L, 59L)",294.53150506,5,1,0.0067678296414,131
359,215,314,216,"(270L, 186L, 89L, 61L)",295.128020901,5,1,0.0078710434009,132
360,216,319,219,"(275L, 188L, 89L, 62L)",293.286078369,5,1,0.00446450126666,133
361,0,205,276,"(154, 255, 102, 43)",226.956726987,5,2,0.0,-61
362,1,205,279,"(156L, 258L, 98L, 43L)",227.651057926,5,2,0.0833631886103,-60
363,2,209,281,"(159L, 256L, 100L, 50L)",227.429561201,5,2,0.0567697124896,-59
364,3,213,285,"(162L, 258L, 102L, 54L)",228.020299813,5,2,0.127695335315,-58
365,4,217,278,"(166L, 257L, 103L, 43L)",227.982007576,5,2,0.123097869203,-57
366,5,215,278,"(167L, 257L, 97L, 42L)",229.039563438,5,2,0.250070792103,-56
367,6,221,274,"(173L, 254L, 96L, 40L)",228.366409762,5,2,0.169250201149,-55
368,7,223,276,"(177L, 255L, 93L, 42L)",231.278582317,5,2,0.518893254996,-54
369,8,223,276,"(177L, 255L, 93L, 42L)",231.280487805,5,2,0.519122032846,-53
370,9,225,278,"(180L, 257L, 91L, 42L)",234.622777307,5,2,0.920406052436,-52
371,10,231,278,"(184L, 259L, 94L, 39L)",235.285714286,5,2,1.0,-51
372,0,278,169,"(228, 131, 101, 76)",1241.60530973,6,1,0.762042635481,-6
373,1,281,169,"(234L, 134L, 95L, 70L)",1404.81338652,6,1,0.911237621502,-5
374,2,279,168,"(232L, 133L, 94L, 70L)",1479.30708838,6,1,0.979335273442,-4
375,3,277,164,"(229L, 128L, 96L, 72L)",1483.5845691,6,1,0.983245488476,-3
376,4,277,161,"(229L, 125L, 96L, 73L)",1501.91274269,6,1,1.0,-2
377,5,277,160,"(229L, 124L, 96L, 72L)",1485.73362734,6,1,0.985210027986,-1
378,6,273,159,"(224L, 124L, 98L, 71L)",1445.2606325,6,1,0.94821205571,0
379,7,275,156,"(228L, 121L, 95L, 71L)",1433.76873614,6,1,0.937706856765,1
380,8,270,155,"(223L, 119L, 94L, 73L)",1427.02831461,6,1,0.931545169694,2
381,9,271,152,"(223L, 112L, 96L, 80L)",1397.22092014,6,1,0.904297046388,3
382,10,272,151,"(226L, 111L, 93L, 81L)",1392.03199826,6,1,0.89955364678,4
383,11,269,150,"(221L, 111L, 96L, 79L)",1356.97453604,6,1,0.867506227995,5
384,12,268,150,"(220L, 111L, 96L, 79L)",1331.78687487,6,1,0.844481186404,6
385,13,269,152,"(222L, 112L, 94L, 81L)",1315.11872731,6,1,0.829244170623,7
386,14,264,154,"(217L, 113L, 94L, 82L)",1289.31470588,6,1,0.805655689635,8
387,15,264,157,"(216L, 116L, 97L, 82L)",1251.7413198,6,1,0.771308364907,9
388,16,263,156,"(214L, 115L, 98L, 83L)",1237.31070707,6,1,0.758116768594,10
389,17,262,156,"(213L, 116L, 99L, 81L)",1227.16656385,6,1,0.748843604325,11
390,18,260,156,"(210L, 117L, 101L, 78L)",1237.35253456,6,1,0.758155004766,12
391,19,256,157,"(206L, 119L, 101L, 77L)",1225.3322884,6,1,0.747166820276,13
392,20,254,156,"(203L, 119L, 102L, 75L)",1224.02499466,6,1,0.745971771138,14
393,21,257,155,"(207L, 118L, 101L, 75L)",1222.50458716,6,1,0.744581906244,15
394,22,257,154,"(207L, 117L, 101L, 74L)",1216.57152188,6,1,0.739158255601,16
395,23,257,154,"(205L, 118L, 105L, 73L)",1204.90126909,6,1,0.728490013953,17
396,24,254,151,"(202L, 116L, 105L, 71L)",1191.27299893,6,1,0.716031870854,18
397,25,254,154,"(202L, 118L, 104L, 72L)",1179.35687023,6,1,0.705138864268,19
398,26,254,155,"(203L, 120L, 103L, 70L)",1190.07179931,6,1,0.714933806562,20
399,27,255,153,"(204L, 121L, 103L, 65L)",1195.46082337,6,1,0.719860127526,21
400,28,254,153,"(203L, 121L, 103L, 64L)",1187.89180182,6,1,0.712940984265,22
401,29,252,153,"(201L, 120L, 102L, 67L)",1153.14795805,6,1,0.681180256558,23
402,30,250,153,"(199L, 121L, 102L, 65L)",1160.13395497,6,1,0.687566433847,24
403,31,244,149,"(193L, 117L, 102L, 65L)",1158.8921747,6,1,0.686431273181,25
404,32,242,146,"(191L, 114L, 102L, 64L)",1150.42163919,6,1,0.678688020198,26
405,33,240,146,"(188L, 113L, 104L, 66L)",1140.69218464,6,1,0.669793939318,27
406,34,239,147,"(186L, 114L, 107L, 67L)",1126.89067312,6,1,0.657177429403,28
407,35,237,148,"(184L, 115L, 107L, 67L)",1118.27068966,6,1,0.649297560112,29
408,36,241,152,"(186L, 118L, 111L, 69L)",1104.99055794,6,1,0.637157664191,30
409,37,242,153,"(188L, 119L, 108L, 69L)",1100.94846009,6,1,0.633462621983,31
410,38,242,154,"(189L, 119L, 107L, 70L)",1091.64083176,6,1,0.624954149204,32
411,39,244,153,"(191L, 118L, 107L, 70L)",1083.07753231,6,1,0.617126097019,33
412,40,244,153,"(191L, 117L, 107L, 72L)",1071.69494737,6,1,0.606720823984,34
413,41,247,153,"(193L, 118L, 109L, 71L)",1063.38608486,6,1,0.599125362715,35
414,42,250,154,"(197L, 118L, 106L, 73L)",1040.94730769,6,1,0.578613185184,36
415,43,254,155,"(201L, 119L, 106L, 73L)",1035.30698211,6,1,0.573457139523,37
416,44,253,155,"(200L, 119L, 107L, 73L)",1024.16711538,6,1,0.563273744845,38
417,45,254,152,"(201L, 114L, 106L, 77L)",1010.91901746,6,1,0.551163132288,39
418,46,257,151,"(203L, 113L, 108L, 77L)",1007.31706415,6,1,0.547870443688,40
419,47,261,155,"(206L, 117L, 110L, 76L)",999.029886322,6,1,0.540294805246,41
420,48,262,156,"(208L, 119L, 109L, 75L)",992.230062477,6,1,0.534078816164,42
421,49,260,160,"(206L, 124L, 109L, 73L)",988.607175883,6,1,0.530766991618,43
422,50,259,164,"(204L, 128L, 110L, 72L)",981.876144218,6,1,0.5246138882,44
423,51,261,164,"(205L, 128L, 112L, 73L)",960.423277568,6,1,0.505002970634,45
424,52,265,164,"(208L, 127L, 114L, 74L)",968.567207733,6,1,0.512447660695,46
425,53,265,164,"(208L, 127L, 115L, 75L)",951.0655154,6,1,0.496448668523,47
426,54,264,163,"(207L, 126L, 114L, 74L)",957.481971372,6,1,0.502314205804,48
427,55,264,161,"(207L, 125L, 115L, 72L)",959.711152074,6,1,0.504351988433,49
428,56,264,160,"(208L, 123L, 113L, 74L)",956.739633919,6,1,0.501635605651,50
429,57,265,156,"(209L, 120L, 113L, 73L)",961.380263158,6,1,0.505877789176,51
430,58,266,155,"(210L, 117L, 113L, 76L)",951.703492787,6,1,0.497031868995,52
431,59,266,155,"(210L, 117L, 113L, 76L)",933.722706209,6,1,0.480594917743,53
432,60,265,153,"(208L, 115L, 114L, 77L)",919.482676878,6,1,0.467577541282,54
433,61,262,152,"(204L, 113L, 116L, 78L)",906.949478605,6,1,0.456120446891,55
434,62,261,151,"(203L, 112L, 116L, 79L)",887.25,6,1,0.438112370987,56
435,63,260,152,"(202L, 113L, 116L, 79L)",881.429830626,6,1,0.43279192297,57
436,64,259,153,"(202L, 113L, 115L, 80L)",878.364539749,6,1,0.429989818819,58
437,65,259,152,"(201L, 111L, 117L, 82L)",854.134041477,6,1,0.407839757853,59
438,66,259,150,"(200L, 110L, 118L, 81L)",841.210860485,6,1,0.396026164767,60
439,67,256,149,"(198L, 108L, 117L, 83L)",842.909882747,6,1,0.397579308507,61
440,68,259,149,"(200L, 108L, 118L, 83L)",825.33768992,6,1,0.381515869033,62
441,69,256,148,"(197L, 107L, 119L, 82L)",818.589153657,6,1,0.375346763966,63
442,70,255,147,"(197L, 105L, 117L, 84L)",818.924353019,6,1,0.375653183018,64
443,71,255,147,"(196L, 104L, 118L, 86L)",799.872874494,6,1,0.358237469727,65
444,72,257,147,"(197L, 105L, 120L, 84L)",786.146940094,6,1,0.345690047864,66
445,73,257,148,"(197L, 107L, 120L, 82L)",782.438176822,6,1,0.342299720036,67
446,74,256,147,"(197L, 106L, 119L, 83L)",771.256920835,6,1,0.332078489791,68
447,75,256,146,"(196L, 105L, 121L, 83L)",761.296745993,6,1,0.322973498325,69
448,76,258,148,"(198L, 108L, 120L, 81L)",764.320174025,6,1,0.325737333987,70
449,77,256,150,"(199L, 110L, 115L, 81L)",768.326551034,6,1,0.329399722354,71
450,78,255,152,"(197L, 112L, 116L, 80L)",767.115858808,6,1,0.328292980499,72
451,79,256,154,"(198L, 115L, 116L, 79L)",759.061360976,6,1,0.320930044086,73
452,80,253,154,"(195L, 114L, 117L, 81L)",749.63373734,6,1,0.312311878832,74
453,81,252,154,"(194L, 114L, 117L, 81L)",740.575513558,6,1,0.304031396658,75
454,82,249,155,"(191L, 115L, 117L, 81L)",737.303586184,6,1,0.301040397876,76
455,83,249,154,"(189L, 114L, 121L, 81L)",727.552171095,6,1,0.292126241993,77
456,84,249,156,"(190L, 115L, 119L, 82L)",722.060796646,6,1,0.287106358478,78
457,85,250,158,"(192L, 117L, 117L, 82L)",714.228594122,6,1,0.279946631037,79
458,86,252,159,"(192L, 118L, 120L, 82L)",700.604492641,6,1,0.267492298691,80
459,87,253,160,"(194L, 120L, 119L, 81L)",689.050239604,6,1,0.256930097026,81
460,88,257,160,"(198L, 119L, 118L, 83L)",690.224670287,6,1,0.258003690764,82
461,89,256,161,"(197L, 120L, 118L, 83L)",679.769124424,6,1,0.248445860971,83
462,90,253,161,"(195L, 119L, 117L, 84L)",672.275255999,6,1,0.241595418168,84
463,91,252,161,"(193L, 119L, 119L, 84L)",661.55363841,6,1,0.231794361641,85
464,92,251,159,"(192L, 117L, 119L, 85L)",653.271850423,6,1,0.224223650269,86
465,93,252,158,"(192L, 116L, 120L, 85L)",643.615926089,6,1,0.215396786279,87
466,94,253,159,"(194L, 116L, 119L, 86L)",638.28276468,6,1,0.210521531588,88
467,95,253,159,"(194L, 115L, 119L, 88L)",633.626529108,6,1,0.206265081695,89
468,96,253,160,"(194L, 117L, 119L, 86L)",626.555555556,6,1,0.199801223894,90
469,97,253,162,"(194L, 119L, 119L, 86L)",623.295335277,6,1,0.196820927033,91
470,98,253,162,"(194L, 120L, 119L, 84L)",619.715287928,6,1,0.193548263543,92
471,99,252,162,"(192L, 120L, 120L, 85L)",614.803550469,6,1,0.189058249226,93
472,100,253,163,"(193L, 121L, 121L, 84L)",612.091702411,6,1,0.186579241195,94
473,101,254,163,"(194L, 121L, 121L, 84L)",602.636910879,6,1,0.177936240688,95
474,102,254,163,"(194L, 121L, 120L, 85L)",600.056413302,6,1,0.175577305349,96
475,103,253,162,"(193L, 120L, 120L, 85L)",596.927400119,6,1,0.172716950106,97
476,104,254,162,"(193L, 121L, 122L, 83L)",592.968740652,6,1,0.16909818224,98
477,105,255,162,"(194L, 121L, 122L, 82L)",587.071931665,6,1,0.163707674909,99
478,106,252,160,"(192L, 120L, 121L, 81L)",587.054556538,6,1,0.163691791615,100
479,107,250,160,"(189L, 120L, 122L, 81L)",580.81983346,6,1,0.15799238359,101
480,108,252,161,"(192L, 120L, 120L, 82L)",572.515882529,6,1,0.150401412192,102
481,109,253,160,"(193L, 119L, 120L, 83L)",570.017751479,6,1,0.148117771367,103
482,110,250,158,"(190L, 117L, 120L, 83L)",565.835752483,6,1,0.144294839965,104
483,111,248,158,"(188L, 117L, 121L, 82L)",560.313453537,6,1,0.139246687139,105
484,112,248,156,"(188L, 116L, 120L, 81L)",557.735257215,6,1,0.136889855469,106
485,113,248,156,"(188L, 115L, 121L, 82L)",553.740571248,6,1,0.133238154348,107
486,114,247,155,"(187L, 115L, 121L, 81L)",545.616506361,6,1,0.125811623926,108
487,115,247,156,"(187L, 116L, 120L, 80L)",542.360450365,6,1,0.122835133802,109
488,116,247,154,"(187L, 115L, 121L, 79L)",535.499761488,6,1,0.116563505577,110
489,117,248,152,"(187L, 113L, 122L, 79L)",530.457556936,6,1,0.111954226106,111
490,118,250,153,"(190L, 113L, 120L, 80L)",531.866410994,6,1,0.113242115564,112
491,119,246,152,"(187L, 112L, 119L, 81L)",530.733130796,6,1,0.112206139119,113
492,120,244,153,"(186L, 113L, 117L, 80L)",518.299124514,6,1,0.100839720066,114
493,121,248,154,"(188L, 115L, 120L, 78L)",514.00355412,6,1,0.0969129685385,115
494,122,252,154,"(194L, 115L, 117L, 79L)",508.202192841,6,1,0.0916097137494,116
495,123,252,155,"(192L, 116L, 120L, 79L)",510.071523399,6,1,0.0933185430665,117
496,124,255,156,"(196L, 116L, 119L, 81L)",495.29615627,6,1,0.07981179306,118
497,125,258,157,"(199L, 117L, 119L, 81L)",486.866445916,6,1,0.0721058599769,119
498,126,259,156,"(200L, 116L, 118L, 80L)",489.151573231,6,1,0.0741947856265,120
499,127,265,155,"(205L, 116L, 120L, 79L)",485.942449503,6,1,0.0712611981523,121
500,128,266,157,"(206L, 117L, 120L, 81L)",479.297885768,6,1,0.065187138504,122
501,129,269,159,"(208L, 118L, 123L, 82L)",476.470338983,6,1,0.0626023656704,123
502,130,270,160,"(208L, 120L, 124L, 80L)",472.784356497,6,1,0.0592328626639,124
503,131,270,161,"(209L, 121L, 123L, 81L)",465.854589888,6,1,0.0528980877394,125
504,132,271,160,"(210L, 119L, 123L, 83L)",461.457366677,6,1,0.0488784113329,126
505,133,272,159,"(211L, 118L, 123L, 82L)",455.378536147,6,1,0.0433215108798,127
506,134,273,159,"(211L, 119L, 125L, 81L)",453.652815417,6,1,0.0417439610105,128
507,135,273,159,"(211L, 117L, 125L, 85L)",446.599911842,6,1,0.0352966216942,129
508,136,275,158,"(213L, 117L, 125L, 83L)",442.051759531,6,1,0.0311389750023,130
509,137,266,161,"(204L, 121L, 124L, 81L)",444.838301158,6,1,0.0336862633923,131
510,138,260,159,"(199L, 120L, 123L, 79L)",443.436882547,6,1,0.0324051709716,132
511,139,259,160,"(198L, 120L, 123L, 80L)",438.787941788,6,1,0.0281553895567,133
512,140,258,161,"(197L, 122L, 122L, 78L)",438.021132441,6,1,0.0274544186728,134
513,141,254,160,"(193L, 122L, 122L, 77L)",434.385939511,6,1,0.0241313444169,135
514,142,251,159,"(191L, 120L, 121L, 78L)",428.944725205,6,1,0.0191573142817,136
515,143,247,143,"(185L, 110L, 125L, 66L)",436.131013306,6,1,0.0257265856916,137
516,144,245,143,"(183L, 109L, 125L, 68L)",433.347766792,6,1,0.0231823094954,138
517,145,246,145,"(184L, 109L, 125L, 72L)",424.506618134,6,1,0.0151002643149,139
518,146,244,144,"(182L, 108L, 125L, 72L)",425.107425493,6,1,0.0156494861872,140
519,147,245,141,"(182L, 106L, 126L, 71L)",422.142953359,6,1,0.012939544454,141
520,148,245,139,"(182L, 104L, 126L, 70L)",419.962436548,6,1,0.0109462474216,142
521,149,244,138,"(182L, 102L, 125L, 72L)",416.890248046,6,1,0.00813783787699,143
522,150,244,137,"(182L, 102L, 125L, 71L)",412.575989132,6,1,0.00419400243077,144
523,151,244,136,"(182L, 101L, 124L, 70L)",408.342998465,6,1,0.000324457516938,145
524,152,248,135,"(187L, 101L, 122L, 69L)",408.417743626,6,1,0.000392785037321,146
525,153,246,135,"(185L, 101L, 123L, 69L)",409.431092886,6,1,0.00131912784941,147
526,154,246,135,"(185L, 101L, 122L, 68L)",410.302836231,6,1,0.00211602306807,148
527,155,247,134,"(186L, 101L, 123L, 66L)",407.988066381,6,1,0.0,149
528,156,246,136,"(185L, 103L, 122L, 67L)",417.065093412,6,1,0.00829767097114,150
529,157,246,136,"(185L, 103L, 122L, 67L)",432.137463127,6,1,0.0220759228392,151
530,158,246,136,"(185L, 103L, 122L, 67L)",449.577384464,6,1,0.0380184476902,152
531,159,246,136,"(185L, 103L, 122L, 67L)",444.554375615,6,1,0.0334267157745,153
532,160,263,141,"(187L, 109L, 152L, 64L)",505.982604203,6,1,0.0895806996075,154
533,0,364,165,"(333, 115, 63, 100)",1434.4,6,2,0.4548353506,-28
534,1,364,165,"(336L, 121L, 56L, 89L)",1631.82391741,6,2,0.692268844932,-27
535,2,365,163,"(339L, 122L, 52L, 83L)",1769.6061828,6,2,0.857973817043,-26
536,3,368,159,"(342L, 122L, 52L, 75L)",1850.0440736,6,2,0.954713106491,-25
537,4,369,153,"(343L, 119L, 53L, 68L)",1887.69973776,6,2,1.0,-24
538,5,370,153,"(342L, 119L, 56L, 68L)",1823.18531469,6,2,0.922411199681,-23
539,6,371,153,"(341L, 118L, 60L, 71L)",1746.15780519,6,2,0.829773433297,-22
540,7,371,149,"(342L, 112L, 59L, 75L)",1701.80615815,6,2,0.776433561039,-21
541,8,371,149,"(340L, 110L, 62L, 78L)",1638.60321903,6,2,0.700422027665,-20
542,9,368,151,"(340L, 114L, 56L, 75L)",1634.93771107,6,2,0.696013674431,-19
543,10,369,158,"(340L, 124L, 59L, 68L)",1579.47391653,6,2,0.629309686796,-18
544,11,369,150,"(340L, 120L, 59L, 61L)",1557.12209026,6,2,0.602428079511,-17
545,12,370,159,"(342L, 123L, 57L, 72L)",1521.70392749,6,2,0.559832135416,-16
546,13,372,156,"(343L, 118L, 59L, 77L)",1480.1278079,6,2,0.509830274015,-15
547,14,371,153,"(338L, 111L, 66L, 84L)",1418.64867968,6,2,0.43589189596,-14
548,15,370,158,"(337L, 117L, 67L, 83L)",1365.24177318,6,2,0.371661641608,-13
549,16,368,156,"(333L, 116L, 71L, 81L)",1328.80114524,6,2,0.327836021375,-12
550,17,373,155,"(339L, 116L, 68L, 78L)",1324.06635203,6,2,0.322141683467,-11
551,18,373,157,"(337L, 115L, 72L, 85L)",1279.86940482,6,2,0.268987862229,-10
552,19,372,156,"(334L, 112L, 76L, 88L)",1247.19397055,6,2,0.229690483073,-9
553,20,373,156,"(338L, 111L, 71L, 90L)",1231.57078811,6,2,0.2109011345,-8
554,21,374,153,"(339L, 109L, 71L, 88L)",1227.03210784,6,2,0.205442653436,-7
555,22,371,154,"(335L, 111L, 73L, 86L)",1217.27490909,6,2,0.193708078289,-6
556,23,368,155,"(330L, 111L, 76L, 89L)",1203.62063988,6,2,0.177286659381,-5
557,24,368,157,"(330L, 111L, 76L, 93L)",1165.46288405,6,2,0.131395921209,-4
558,25,373,161,"(337L, 113L, 73L, 97L)",1150.40912095,6,2,0.113291389482,-3
559,26,370,164,"(335L, 117L, 71L, 95L)",1159.91616489,6,2,0.124725113891,-2
560,27,369,166,"(334L, 118L, 70L, 96L)",1150.50859107,6,2,0.113411018031,-1
561,28,371,167,"(335L, 121L, 73L, 92L)",1147.91800606,6,2,0.110295429711,0
562,29,372,163,"(335L, 115L, 75L, 97L)",1104.53193882,6,2,0.058116819925,1
563,30,377,163,"(340L, 114L, 74L, 98L)",1092.32465784,6,2,0.0434356332816,2
564,31,378,164,"(342L, 116L, 73L, 97L)",1094.57983587,6,2,0.0461478416475,3
565,32,379,165,"(343L, 118L, 72L, 95L)",1094.17897727,6,2,0.045665745762,4
566,33,380,166,"(344L, 123L, 72L, 87L)",1104.39732593,6,2,0.0579549266306,5
567,34,379,163,"(343L, 118L, 73L, 91L)",1109.32623936,6,2,0.0638827248086,6
568,35,376,160,"(341L, 113L, 70L, 94L)",1111.24712068,6,2,0.0661928884933,7
569,36,379,159,"(344L, 111L, 70L, 97L)",1104.14194967,6,2,0.057647796272,8
570,37,381,159,"(347L, 111L, 69L, 96L)",1103.56812469,6,2,0.0569576809457,9
571,38,379,162,"(345L, 115L, 68L, 95L)",1119.2300406,6,2,0.0757936126362,10
572,39,377,167,"(343L, 120L, 68L, 94L)",1110.19082126,6,2,0.0649225213218,11
573,40,378,166,"(343L, 120L, 71L, 92L)",1080.36033308,6,2,0.029046639929,12
574,41,378,160,"(344L, 115L, 68L, 91L)",1069.4635977,6,2,0.0159415917023,13
575,42,375,162,"(342L, 116L, 67L, 93L)",1090.54210957,6,2,0.0412918369711,14
576,43,374,165,"(341L, 119L, 67L, 92L)",1076.5331222,6,2,0.0244438133518,15
577,44,377,167,"(345L, 123L, 64L, 88L)",1092.29954312,6,2,0.0434054288534,16
578,45,377,163,"(346L, 116L, 62L, 95L)",1065.02085026,6,2,0.0105984850351,17
579,46,376,165,"(346L, 117L, 61L, 96L)",1103.15780777,6,2,0.0564642099356,18
580,47,372,169,"(341L, 126L, 62L, 86L)",1117.80528432,6,2,0.0740801178092,19
581,48,370,161,"(338L, 117L, 64L, 89L)",1129.90855631,6,2,0.0886362171846,20
582,49,367,165,"(337L, 123L, 61L, 84L)",1127.35725053,6,2,0.085567868353,21
583,50,366,159,"(335L, 113L, 62L, 92L)",1116.32613909,6,2,0.0723012116597,22
584,51,365,157,"(335L, 110L, 61L, 95L)",1100.03932584,6,2,0.0527137420597,23
585,52,364,155,"(335L, 107L, 59L, 97L)",1056.2083007,6,2,0.0,24
586,53,361,154,"(332L, 106L, 59L, 97L)",1063.03465477,6,2,0.00820977072766,25
