,z,x_col,y_row,track_window,cyd1_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
2192,59,291,347,"(249L, 293L, 84L, 109L)",1401.94568567,15,1,0.919885936009,-5
2193,60,292,345,"(250L, 290L, 84L, 110L)",1413.56876819,15,1,0.929638446099,-4
2194,61,296,341,"(255L, 286L, 83L, 111L)",1431.14009112,15,1,0.944381910573,-3
2195,62,293,340,"(254L, 284L, 79L, 112L)",1442.04216753,15,1,0.953529450396,-2
2196,63,292,338,"(251L, 283L, 82L, 111L)",1461.36425084,15,1,0.969741914883,-1
2197,64,290,339,"(251L, 285L, 79L, 109L)",1491.76238783,15,1,0.995247897243,0
2198,65,291,341,"(252L, 287L, 78L, 108L)",1477.03891709,15,1,0.982893963016,1
2199,66,289,339,"(251L, 284L, 77L, 111L)",1486.03621013,15,1,0.99044326769,2
2200,67,290,341,"(253L, 285L, 75L, 113L)",1497.42596387,15,1,1.0,3
2201,68,294,344,"(255L, 287L, 79L, 114L)",1464.54808724,15,1,0.972413357376,4
2202,69,294,343,"(256L, 285L, 76L, 116L)",1476.44071146,15,1,0.982392030211,5
2203,70,296,343,"(258L, 285L, 76L, 116L)",1471.03990777,15,1,0.977860410269,6
2204,71,294,340,"(255L, 283L, 79L, 115L)",1477.46009556,15,1,0.983247358706,7
2205,72,299,337,"(258L, 279L, 82L, 116L)",1455.45971564,15,1,0.964787631965,8
2206,73,300,338,"(259L, 280L, 82L, 116L)",1456.80807903,15,1,0.96591899514,9
2207,74,302,336,"(261L, 278L, 82L, 117L)",1450.14874868,15,1,0.960331390791,10
2208,75,304,337,"(261L, 279L, 86L, 117L)",1428.51401548,15,1,0.942178465048,11
2209,76,302,335,"(258L, 278L, 89L, 115L)",1430.94736842,15,1,0.944220203898,12
2210,77,304,332,"(259L, 275L, 90L, 115L)",1400.53856495,15,1,0.918705271669,13
2211,78,306,333,"(260L, 280L, 92L, 107L)",1379.74301094,15,1,0.901256470975,14
2212,79,309,334,"(263L, 281L, 92L, 106L)",1379.96237233,15,1,0.901440529224,15
2213,80,310,328,"(265L, 278L, 91L, 101L)",1376.97375231,15,1,0.898932885757,16
2214,81,315,326,"(270L, 276L, 91L, 100L)",1362.7697479,15,1,0.887014817023,17
2215,82,317,326,"(271L, 275L, 92L, 103L)",1346.20018332,15,1,0.873111891914,18
2216,83,319,324,"(273L, 272L, 92L, 105L)",1306.64417942,15,1,0.839921873125,19
2217,84,323,326,"(278L, 274L, 91L, 104L)",1276.15859519,15,1,0.814342516929,20
2218,85,325,328,"(282L, 276L, 87L, 104L)",1183.23017368,15,1,0.736369624006,21
2219,86,325,328,"(282L, 274L, 87L, 108L)",1033.11594484,15,1,0.610414178947,22
2220,87,332,329,"(292L, 276L, 80L, 106L)",731.130246305,15,1,0.357028851275,23
2221,88,334,327,"(295L, 275L, 79L, 105L)",679.106280193,15,1,0.313377414257,24
2222,89,333,327,"(293L, 274L, 80L, 107L)",611.578029996,15,1,0.256716890643,25
2223,90,329,329,"(288L, 277L, 83L, 105L)",547.70804465,15,1,0.203125885361,26
2224,91,328,327,"(286L, 274L, 85L, 107L)",497.656465187,15,1,0.161129406972,27
2225,92,326,325,"(283L, 270L, 86L, 110L)",460.933847021,15,1,0.130316780142,28
2226,93,322,324,"(279L, 268L, 87L, 112L)",434.6142723,15,1,0.108232972541,29
2227,94,323,323,"(280L, 267L, 87L, 112L)",416.433449605,15,1,0.0929780987562,30
2228,95,323,324,"(281L, 270L, 85L, 109L)",408.129814815,15,1,0.0860108177477,31
2229,96,325,323,"(283L, 268L, 84L, 111L)",405.526600541,15,1,0.0838265543705,32
2230,97,325,323,"(285L, 267L, 80L, 112L)",392.167009923,15,1,0.0726170028499,33
2231,98,325,320,"(285L, 265L, 81L, 110L)",380.105648339,15,1,0.0624967485733,34
2232,99,322,320,"(284L, 265L, 77L, 110L)",369.10112146,15,1,0.0532632462494,35
2233,100,326,323,"(288L, 271L, 77L, 104L)",361.199531433,15,1,0.0466333065279,36
2234,101,327,323,"(290L, 274L, 74L, 99L)",355.484548576,15,1,0.0418380701612,37
2235,102,325,327,"(289L, 279L, 73L, 97L)",343.751600248,15,1,0.031993375624,38
2236,103,317,333,"(282L, 283L, 70L, 100L)",333.62104635,15,1,0.0234931925644,39
2237,104,314,341,"(281L, 288L, 67L, 107L)",325.709512056,15,1,0.0168549089667,40
2238,105,310,351,"(274L, 297L, 73L, 109L)",322.631609642,15,1,0.0142723518607,41
2239,106,296,353,"(257L, 300L, 79L, 107L)",319.428741801,15,1,0.0115849407633,42
2240,107,295,357,"(253L, 306L, 84L, 103L)",318.453884504,15,1,0.0107669731016,43
2241,108,295,357,"(253L, 306L, 84L, 103L)",319.89198172,15,1,0.0119736287021,44
2242,109,298,363,"(257L, 311L, 83L, 105L)",313.618045426,15,1,0.00670939462973,45
2243,110,302,361,"(261L, 309L, 82L, 104L)",314.132359355,15,1,0.00714093693094,46
2244,111,300,357,"(258L, 304L, 84L, 106L)",316.853067353,15,1,0.00942378506262,47
2245,112,293,365,"(247L, 311L, 92L, 109L)",306.567684729,15,1,0.000793690793171,48
2246,113,289,368,"(242L, 318L, 95L, 100L)",307.002880658,15,1,0.00115884802975,49
2247,114,288,362,"(237L, 316L, 103L, 92L)",309.89435537,15,1,0.00358498036255,50
2248,115,284,356,"(232L, 312L, 105L, 88L)",309.270760912,15,1,0.00306174470279,51
2249,116,284,356,"(232L, 312L, 105L, 88L)",308.578215527,15,1,0.00248065480356,52
2250,117,284,356,"(232L, 312L, 105L, 88L)",309.805137119,15,1,0.00351012053971,53
2251,118,284,356,"(232L, 312L, 105L, 88L)",309.927964465,15,1,0.00361318054415,54
2252,119,281,356,"(229L, 308L, 105L, 97L)",309.613469703,15,1,0.00334929931148,55
2253,120,281,362,"(228L, 314L, 106L, 97L)",306.685538117,15,1,0.000892577327734,56
2254,121,285,361,"(235L, 312L, 100L, 99L)",305.621760706,15,1,0.0,57
2255,122,277,359,"(228L, 309L, 98L, 101L)",309.620737236,15,1,0.00335539723722,58
2256,123,277,360,"(227L, 310L, 101L, 100L)",310.39558796,15,1,0.00400554658387,59
2257,124,281,360,"(229L, 311L, 104L, 99L)",311.160201149,15,1,0.0046471059835,60
2258,125,283,368,"(231L, 318L, 104L, 100L)",307.299516042,15,1,0.001407744101,61
2259,126,284,372,"(233L, 324L, 103L, 97L)",308.11875228,15,1,0.00209513573439,62
2260,127,284,374,"(230L, 327L, 108L, 95L)",309.052709178,15,1,0.00287878534341,63
2261,128,280,380,"(226L, 337L, 109L, 87L)",311.82109119,15,1,0.00520163502303,64
2262,129,280,383,"(225L, 341L, 111L, 85L)",312.273939394,15,1,0.0055816036481,65
2263,130,283,386,"(228L, 343L, 111L, 87L)",310.322573657,15,1,0.00394428291042,66
2264,131,280,390,"(223L, 345L, 114L, 91L)",311.161584733,15,1,0.00464826689905,67
2265,132,281,391,"(223L, 346L, 116L, 91L)",312.456143667,15,1,0.00573448469423,68
2266,133,283,391,"(226L, 350L, 114L, 82L)",314.787035113,15,1,0.00769025179067,69
2267,134,279,387,"(223L, 344L, 112L, 86L)",317.835082117,15,1,0.0102477582967,70
2268,135,279,387,"(223L, 344L, 112L, 86L)",317.052235401,15,1,0.00959089980165,71
2269,136,261,388,"(214L, 348L, 94L, 81L)",323.303306036,15,1,0.0148359481223,72
2270,137,264,390,"(216L, 349L, 97L, 83L)",325.853516195,15,1,0.0169757376552,73
2271,138,264,390,"(216L, 349L, 97L, 83L)",320.724540414,15,1,0.0126721987291,74
2272,139,253,366,"(211L, 331L, 84L, 71L)",327.325811001,15,1,0.0182110872223,75
2273,140,255,358,"(214L, 330L, 82L, 57L)",338.318913121,15,1,0.0274350034416,76
2274,141,252,357,"(209L, 330L, 87L, 54L)",343.348455221,15,1,0.0316551111459,77
2275,142,252,357,"(212L, 330L, 81L, 55L)",347.562453532,15,1,0.0351909254176,78
2276,143,252,357,"(215L, 331L, 75L, 53L)",353.228444803,15,1,0.0399450547083,79
2277,144,261,357,"(227L, 333L, 69L, 49L)",354.334835511,15,1,0.0408733873203,80
2278,145,261,358,"(228L, 333L, 66L, 50L)",354.393049437,15,1,0.0409222325295,81
2279,146,258,354,"(228L, 331L, 61L, 47L)",357.85194942,15,1,0.0438244709795,82
2280,147,259,356,"(227L, 333L, 65L, 46L)",351.817514677,15,1,0.0387611940358,83
2281,148,261,358,"(229L, 334L, 65L, 49L)",346.803075397,15,1,0.0345537585636,84
2282,149,263,359,"(232L, 338L, 63L, 43L)",351.998932764,15,1,0.0389134154212,85
2283,150,266,358,"(235L, 335L, 63L, 46L)",351.626133333,15,1,0.0386006128402,86
2284,151,264,358,"(235L, 337L, 58L, 43L)",352.647607935,15,1,0.0394576954035,87
2285,152,263,358,"(234L, 337L, 59L, 43L)",347.885011442,15,1,0.0354615721473,88
2286,153,263,356,"(236L, 335L, 55L, 43L)",353.948447569,15,1,0.0405491831082,89
2287,154,267,360,"(240L, 339L, 54L, 42L)",355.532915361,15,1,0.0418786529888,90
2288,155,267,360,"(240L, 340L, 55L, 41L)",347.705882353,15,1,0.0353112713779,91
2289,156,265,361,"(236L, 342L, 58L, 39L)",352.312891114,15,1,0.0391768465695,92
2290,157,272,361,"(243L, 339L, 59L, 45L)",349.799884991,15,1,0.0370682736044,93
2291,158,271,364,"(243L, 346L, 57L, 37L)",350.680440771,15,1,0.0378071162579,94
2292,159,271,364,"(243L, 346L, 57L, 37L)",349.137741047,15,1,0.0365126924588,95
2293,160,275,361,"(254L, 346L, 43L, 31L)",363.716452742,15,1,0.0487451645852,96
2294,161,275,362,"(255L, 344L, 41L, 36L)",364.37755102,15,1,0.0492998683499,97
2295,162,276,354,"(254L, 336L, 45L, 37L)",369.594059406,15,1,0.0536768527335,98
2296,163,272,348,"(253L, 327L, 38L, 43L)",378.545701357,15,1,0.0611878532214,99
2297,0,257,457,"(221, 417, 73, 80)",315.81595092,15,2,0.103323921047,-62
2298,1,256,467,"(223L, 425L, 67L, 84L)",346.010380623,15,2,0.157540161054,-61
2299,2,257,468,"(224L, 426L, 67L, 84L)",365.169091821,15,2,0.191940985802,-60
2300,3,257,468,"(225L, 428L, 65L, 81L)",386.148265819,15,2,0.229610580619,-59
2301,4,259,468,"(227L, 429L, 64L, 79L)",401.534832693,15,2,0.257238252701,-58
2302,5,259,469,"(228L, 430L, 62L, 78L)",412.336446031,15,2,0.276633315531,-57
2303,6,256,468,"(227L, 430L, 59L, 77L)",425.61848408,15,2,0.300482156848,-56
2304,7,262,465,"(233L, 424L, 58L, 82L)",445.944459351,15,2,0.336978887023,-55
2305,8,262,471,"(233L, 435L, 59L, 73L)",470.411885246,15,2,0.380911885519,-54
2306,9,264,467,"(235L, 428L, 59L, 79L)",530.966049383,15,2,0.489641181902,-53
2307,10,264,462,"(233L, 420L, 62L, 84L)",595.033049041,15,2,0.604678023604,-52
2308,11,260,459,"(227L, 423L, 67L, 72L)",651.887002342,15,2,0.706763329003,-51
2309,12,265,462,"(233L, 423L, 65L, 79L)",678.267857143,15,2,0.754132024804,-50
2310,13,264,458,"(233L, 421L, 63L, 74L)",711.986429177,15,2,0.81467611231,-49
2311,14,266,456,"(235L, 418L, 62L, 77L)",700.012116089,15,2,0.793175383908,-48
2312,15,267,461,"(236L, 422L, 62L, 79L)",705.521416334,15,2,0.803067723232,-47
2313,16,266,469,"(233L, 433L, 66L, 72L)",667.964622642,15,2,0.735631836522,-46
2314,17,266,471,"(232L, 435L, 69L, 73L)",654.201199564,15,2,0.710918634244,-45
2315,18,266,471,"(231L, 435L, 71L, 73L)",662.145209177,15,2,0.725182666917,-44
2316,19,270,471,"(236L, 431L, 68L, 80L)",674.431794872,15,2,0.747244102932,-43
2317,20,269,469,"(234L, 430L, 70L, 78L)",695.063020833,15,2,0.784288932372,-42
2318,21,270,467,"(237L, 426L, 67L, 83L)",701.253051059,15,2,0.795403570656,-41
2319,22,272,465,"(240L, 422L, 64L, 86L)",703.056122449,15,2,0.798641113217,-40
2320,23,269,464,"(239L, 420L, 60L, 88L)",722.868485742,15,2,0.83421561666,-39
2321,24,272,460,"(243L, 416L, 58L, 89L)",741.43459265,15,2,0.867552378374,-38
2322,25,274,462,"(245L, 417L, 59L, 90L)",746.921078921,15,2,0.877403753592,-37
2323,26,278,461,"(249L, 415L, 58L, 92L)",752.789190511,15,2,0.887940364135,-36
2324,27,276,464,"(247L, 421L, 58L, 87L)",758.761247444,15,2,0.898663615913,-35
2325,28,277,464,"(246L, 421L, 62L, 87L)",761.186070158,15,2,0.903017557071,-34
2326,29,277,465,"(246L, 421L, 62L, 88L)",757.933032355,15,2,0.897176496982,-33
2327,30,279,466,"(248L, 423L, 62L, 86L)",760.731639136,15,2,0.902201593942,-32
2328,31,280,467,"(250L, 424L, 60L, 86L)",774.094845361,15,2,0.926196178476,-31
2329,32,280,467,"(251L, 427L, 59L, 81L)",790.367967699,15,2,0.95541572377,-30
2330,33,281,469,"(253L, 430L, 57L, 78L)",800.204913295,15,2,0.973078657253,-29
2331,34,280,470,"(253L, 433L, 55L, 74L)",815.19810705,15,2,1.0,-28
2332,35,281,469,"(251L, 432L, 60L, 75L)",810.385894672,15,2,0.99135933138,-27
2333,36,284,470,"(253L, 433L, 62L, 75L)",801.512195122,15,2,0.97542597449,-26
2334,37,283,469,"(252L, 432L, 62L, 75L)",805.278925035,15,2,0.982189405196,-25
2335,38,282,470,"(251L, 432L, 63L, 76L)",806.657111356,15,2,0.98466403648,-24
2336,39,279,469,"(248L, 430L, 63L, 78L)",800.08424337,15,2,0.972861985844,-23
2337,40,275,467,"(244L, 427L, 62L, 81L)",800.065334358,15,2,0.972828033373,-22
2338,41,272,464,"(242L, 421L, 60L, 87L)",801.413947696,15,2,0.975249564269,-21
2339,42,272,461,"(241L, 415L, 63L, 93L)",801.879824359,15,2,0.976086078857,-20
2340,43,270,461,"(238L, 413L, 64L, 96L)",794.322921452,15,2,0.96251712373,-19
2341,44,271,458,"(238L, 409L, 67L, 98L)",781.642693541,15,2,0.939748875199,-18
2342,45,271,453,"(236L, 410L, 71L, 87L)",789.909112315,15,2,0.954591816385,-17
2343,46,269,452,"(233L, 409L, 73L, 87L)",777.916937355,15,2,0.933059015725,-16
2344,47,267,451,"(231L, 407L, 72L, 88L)",777.319323892,15,2,0.931985958368,-15
2345,48,267,458,"(231L, 410L, 73L, 97L)",753.299524221,15,2,0.888856704506,-14
2346,49,264,460,"(227L, 412L, 74L, 96L)",738.291465716,15,2,0.861908671045,-13
2347,50,263,462,"(227L, 415L, 73L, 94L)",735.100314795,15,2,0.856178733241,-12
2348,51,263,464,"(227L, 419L, 72L, 90L)",726.588247863,15,2,0.840894713364,-11
2349,52,263,461,"(229L, 414L, 69L, 95L)",715.409623164,15,2,0.820822699896,-10
2350,53,265,459,"(231L, 410L, 68L, 98L)",699.496525584,15,2,0.792249604589,-9
2351,54,264,458,"(230L, 411L, 68L, 95L)",692.115082825,15,2,0.778995700601,-8
2352,55,265,460,"(231L, 413L, 69L, 95L)",678.681230117,15,2,0.754874265296,-7
2353,56,265,461,"(231L, 413L, 68L, 96L)",665.926333616,15,2,0.731971944015,-6
2354,57,264,459,"(230L, 411L, 69L, 97L)",661.971033014,15,2,0.724869921263,-5
2355,58,265,451,"(230L, 407L, 71L, 89L)",653.818342933,15,2,0.710231188011,-4
2356,59,262,451,"(226L, 407L, 73L, 88L)",639.444344704,15,2,0.684421654744,-3
2357,60,263,450,"(225L, 407L, 76L, 87L)",622.508891328,15,2,0.654012847097,-2
2358,61,265,449,"(227L, 405L, 76L, 88L)",603.202565237,15,2,0.61934696934,-1
2359,62,263,448,"(226L, 404L, 75L, 89L)",589.126243644,15,2,0.594071935586,0
2360,63,263,448,"(225L, 404L, 77L, 89L)",556.576411598,15,2,0.53562640362,1
2361,64,264,449,"(225L, 405L, 78L, 88L)",518.899536321,15,2,0.467974901909,2
2362,65,266,458,"(228L, 410L, 76L, 96L)",475.622093023,15,2,0.390267183106,3
2363,66,267,459,"(229L, 410L, 76L, 99L)",433.414576125,15,2,0.314480593035,4
2364,67,268,459,"(232L, 411L, 72L, 97L)",409.441922563,15,2,0.271435993357,5
2365,68,271,461,"(235L, 413L, 73L, 97L)",399.298092393,15,2,0.253222026855,6
2366,69,262,449,"(226L, 402L, 72L, 94L)",383.932929782,15,2,0.225632787646,7
2367,70,258,444,"(222L, 398L, 73L, 93L)",371.877981651,15,2,0.203987273306,8
2368,71,255,443,"(219L, 397L, 73L, 92L)",365.197977898,15,2,0.191992852802,9
2369,72,257,440,"(219L, 395L, 76L, 91L)",370.578922717,15,2,0.201654720856,10
2370,73,257,442,"(219L, 397L, 77L, 90L)",361.578996068,15,2,0.185494714256,11
2371,74,259,441,"(220L, 396L, 78L, 90L)",355.575471698,15,2,0.174714960464,12
2372,75,257,443,"(218L, 398L, 78L, 90L)",358.452570093,15,2,0.179880994685,13
2373,76,254,442,"(215L, 396L, 78L, 92L)",347.575736806,15,2,0.160350869101,14
2374,77,254,440,"(216L, 395L, 77L, 91L)",342.18794964,15,2,0.150676715127,15
2375,78,257,437,"(220L, 391L, 74L, 92L)",338.84330036,15,2,0.144671160132,16
2376,79,258,437,"(219L, 393L, 78L, 89L)",335.759836252,15,2,0.139134581638,17
2377,80,256,438,"(218L, 393L, 77L, 90L)",327.623018608,15,2,0.124524348472,18
2378,81,258,442,"(220L, 398L, 76L, 88L)",323.225551684,15,2,0.116628384729,19
2379,82,259,442,"(221L, 398L, 76L, 88L)",318.930275229,15,2,0.108915911221,20
2380,83,261,447,"(223L, 403L, 76L, 88L)",314.922725194,15,2,0.101720070906,21
2381,84,262,445,"(225L, 400L, 74L, 90L)",316.507374631,15,2,0.104565421358,22
2382,85,259,445,"(221L, 402L, 76L, 87L)",313.137113642,15,2,0.0985138787228,23
2383,86,261,445,"(222L, 402L, 78L, 87L)",315.326220204,15,2,0.102444574814,24
2384,87,261,450,"(221L, 409L, 81L, 83L)",284.399863139,15,2,0.0469141073161,25
2385,88,260,446,"(220L, 405L, 81L, 82L)",296.362769026,15,2,0.0683943532805,26
2386,89,257,445,"(216L, 405L, 83L, 81L)",297.537191901,15,2,0.0705031128468,27
2387,90,253,448,"(212L, 408L, 82L, 80L)",297.391934046,15,2,0.0702422920659,28
2388,91,253,444,"(210L, 404L, 86L, 80L)",295.382157409,15,2,0.0666335955751,29
2389,92,254,444,"(211L, 403L, 87L, 82L)",293.633827002,15,2,0.0634943443311,30
2390,93,256,443,"(213L, 402L, 86L, 82L)",294.812432549,15,2,0.0656106141819,31
2391,94,257,445,"(216L, 401L, 82L, 88L)",294.152315015,15,2,0.0644253263323,32
2392,95,256,446,"(216L, 402L, 81L, 89L)",294.246619446,15,2,0.0645946566266,33
2393,96,256,446,"(216L, 402L, 81L, 88L)",295.090130593,15,2,0.0661092407149,34
2394,97,256,446,"(215L, 401L, 82L, 90L)",290.697118463,15,2,0.0582212758707,35
2395,98,259,446,"(218L, 402L, 82L, 89L)",289.284587508,15,2,0.0556849763599,36
2396,99,260,445,"(220L, 399L, 80L, 92L)",290.303245218,15,2,0.0575140485246,37
2397,100,263,446,"(224L, 399L, 79L, 94L)",290.753869304,15,2,0.0583231760295,38
2398,101,267,445,"(228L, 399L, 78L, 93L)",293.731288077,15,2,0.0636693426037,39
2399,102,266,447,"(227L, 401L, 79L, 93L)",293.519125683,15,2,0.0632883899789,40
2400,103,265,446,"(227L, 399L, 77L, 95L)",291.467745462,15,2,0.0596049913031,41
2401,104,265,447,"(227L, 401L, 77L, 93L)",291.373348018,15,2,0.0594354939959,42
2402,105,268,448,"(229L, 400L, 78L, 96L)",293.381555944,15,2,0.0630413737557,43
2403,106,268,455,"(229L, 403L, 78L, 104L)",292.201937567,15,2,0.0609232852982,44
2404,107,270,452,"(232L, 401L, 77L, 103L)",294.153626374,15,2,0.0644276809694,45
2405,108,270,445,"(232L, 398L, 77L, 95L)",294.291830494,15,2,0.0646758362688,46
2406,109,270,444,"(231L, 398L, 78L, 93L)",294.37756031,15,2,0.0648297702334,47
2407,110,271,444,"(232L, 398L, 78L, 93L)",292.234281781,15,2,0.0609813616273,48
2408,111,271,440,"(233L, 395L, 77L, 91L)",289.296741855,15,2,0.0557068003513,49
2409,112,271,440,"(233L, 395L, 77L, 91L)",258.272180451,15,2,0.0,50
2410,113,271,440,"(233L, 395L, 77L, 91L)",268.048370927,15,2,0.0175538433556,51
2411,114,311,459,"(264L, 416L, 94L, 87L)",311.018867925,15,2,0.0947104183056,52
2412,115,311,459,"(264L, 416L, 94L, 87L)",314.761742272,15,2,0.101431014652,53
2413,116,311,459,"(264L, 416L, 94L, 87L)",308.497390606,15,2,0.0901829269501,54
2414,117,308,473,"(267L, 435L, 82L, 77L)",310.101278516,15,2,0.0930628214444,55
2415,118,308,473,"(267L, 435L, 82L, 77L)",311.68889446,15,2,0.0959134984699,56
2416,119,308,473,"(267L, 435L, 82L, 77L)",316.407620958,15,2,0.104386306562,57
2417,120,288,469,"(246L, 432L, 84L, 75L)",302.377751338,15,2,0.0791946806225,58
2418,121,304,474,"(267L, 436L, 74L, 76L)",315.904366461,15,2,0.103482677422,59
2419,122,304,474,"(267L, 436L, 74L, 76L)",316.317974819,15,2,0.104225340563,60
2420,123,285,475,"(247L, 442L, 77L, 66L)",310.93580391,15,2,0.0945612709766,61
2421,124,285,475,"(250L, 443L, 70L, 65L)",311.910102489,15,2,0.0963106931751,62
2422,125,296,475,"(268L, 441L, 56L, 68L)",324.761122519,15,2,0.11938561107,63
2423,126,289,480,"(258L, 452L, 62L, 56L)",322.670458855,15,2,0.115631676185,64
2424,127,291,479,"(263L, 451L, 57L, 56L)",327.968507531,15,2,0.125144698336,65
2425,128,293,480,"(269L, 455L, 48L, 51L)",335.270388615,15,2,0.138255743694,66
2426,129,290,477,"(271L, 451L, 39L, 53L)",334.829493088,15,2,0.137464084504,67
2427,130,291,479,"(271L, 455L, 40L, 49L)",342.899505766,15,2,0.151954364617,68
2428,131,289,471,"(270L, 449L, 39L, 45L)",328.961049285,15,2,0.126926877449,69
2429,51,189,162,"(148, 120, 82, 85)",570.911386374,19,1,0.422792420625,-125
2430,52,189,162,"(148, 120, 82, 85)",559.41511831,19,1,0.387135538361,-124
2431,53,189,162,"(148, 120, 82, 85)",542.489121804,19,1,0.334637783328,-123
2432,54,189,162,"(148, 120, 82, 85)",523.278227727,19,1,0.275053178616,-122
2433,55,189,162,"(148, 120, 82, 85)",516.332539304,19,1,0.253510396822,-121
2434,56,189,162,"(148, 120, 82, 85)",507.706368112,19,1,0.226755421304,-120
2435,57,189,162,"(148, 120, 82, 85)",500.940606638,19,1,0.205770701833,-119
2436,58,189,162,"(148, 120, 82, 85)",496.393044307,19,1,0.191665959866,-118
2437,59,189,162,"(148, 120, 82, 85)",492.989995236,19,1,0.181111045924,-117
2438,60,189,162,"(148, 120, 82, 85)",491.462124821,19,1,0.17637219544,-116
2439,61,188,158,"(153L, 118L, 70L, 80L)",757.011029412,19,1,1.0,-115
2440,62,188,158,"(153L, 118L, 70L, 80L)",740.261595023,19,1,0.948049870909,-114
2441,63,188,158,"(153L, 118L, 70L, 80L)",714.621040724,19,1,0.86852300004,-113
2442,64,192,157,"(157L, 113L, 70L, 89L)",704.605489774,19,1,0.837458717349,-112
2443,65,192,157,"(157L, 113L, 70L, 89L)",686.952906351,19,1,0.782707376718,-111
2444,66,193,155,"(158L, 110L, 71L, 90L)",671.770822281,19,1,0.73561854918,-110
2445,67,198,149,"(168L, 102L, 60L, 95L)",661.356013552,19,1,0.703315926573,-109
2446,68,198,147,"(169L, 100L, 58L, 95L)",648.899737686,19,1,0.664681479331,-108
2447,69,200,143,"(174L, 96L, 53L, 95L)",625.751997717,19,1,0.592886333799,-107
2448,70,200,142,"(172L, 95L, 56L, 95L)",601.348755411,19,1,0.517197115968,-106
2449,71,200,142,"(172L, 95L, 56L, 95L)",571.406385281,19,1,0.4243277117,-105
2450,72,200,142,"(172L, 95L, 56L, 95L)",559.084686147,19,1,0.386110668319,-104
2451,73,200,142,"(172L, 95L, 56L, 95L)",546.953733766,19,1,0.348485246018,-103
2452,74,200,142,"(172L, 95L, 56L, 95L)",540.161796537,19,1,0.327419339693,-102
2453,75,197,143,"(167L, 98L, 60L, 90L)",543.379047619,19,1,0.337397981667,-101
2454,76,199,145,"(173L, 100L, 53L, 90L)",535.380581965,19,1,0.312589900772,-100
2455,77,196,144,"(167L, 99L, 59L, 91L)",527.604879417,19,1,0.288472743036,-99
2456,78,196,144,"(167L, 99L, 59L, 91L)",522.040661806,19,1,0.271214737992,-98
2457,79,197,148,"(169L, 103L, 57L, 91L)",512.035356696,19,1,0.240182233849,-97
2458,80,197,148,"(169L, 103L, 57L, 91L)",508.375469337,19,1,0.228830708995,-96
2459,81,197,148,"(169L, 103L, 57L, 91L)",513.981852315,19,1,0.246219494354,-95
2460,82,197,148,"(169L, 103L, 57L, 91L)",507.918335419,19,1,0.227412860161,-94
2461,83,197,148,"(169L, 103L, 57L, 91L)",488.860450563,19,1,0.168302829608,-93
2462,84,197,148,"(169L, 103L, 57L, 91L)",492.734355444,19,1,0.180318152274,-92
2463,85,197,148,"(169L, 103L, 57L, 91L)",469.992490613,19,1,0.10978187109,-91
